,index,Unnamed: 0,tweet
8056,8718,8718,How the hell was David Murphy's hit not a home run?! Clearly over the yellow line. Robert another umpire mess up.... Smh
8057,8719,8719,How this ugly ass nigga gets more pussy than me ?
8058,8721,8721,How y'all associate or even entertain that bitch ass nigga is beyond my comprehension
8059,8722,8722,How you cry like a bitch every time me other Chiefs fans have friendly debates?????
8060,8723,8723,How you fucc for cash but u not a hoe ???? And how I'm going to respect u if your poccets broke ??????
8061,8724,8724,How you gone wife a bitch that let niggas lick on her head in public?
8062,8725,8725,How you gonna use my name while you talmbout pussy tastes? lol
8063,8726,8726,"How you just gon start some mess and try to break up that man home? For 20 racks, I'll kill that hoe for breezy fam."
8064,8727,8727,How you like them apples you pineapple bitch?
8065,8728,8728,How you livin hoe.
8066,8730,8730,How you rap but can't getcho bitch to RT ya music? Put the Mic down bro.
8067,8731,8731,How you stay faithful in a room full of hoes? 
8068,8732,8732,How you unblock bitches on here?
8069,8733,8733,How's this bitch wearing high heals right now
8070,8734,8734,How's work bitch Eugene 
8071,8735,8735,"Hugh Heffner gonna be on Life Support, STILL gettin pussy"
8072,8736,8736,Hugh Hefner has lived the life that most of us men only dream of. The man is 88 and still gettin all the pussy he wants.
8073,8738,8738,21. Best non-physical feature the opposite sex can have?
8074,8739,8739,Hungry as ferkin nips
8075,8740,8740,Hungry then a hoe
8076,8741,8741,Hunkie is resorting to dick kicks
8077,8742,8742,Hunnit hoes in the house  they all fckn Watch dog ass KB ball again. Ion see a bih cause they broke as hell 2 places ain goin Broke or jail
8078,8743,8743,Hurry up nigga this the last key they dont kno where the fiberglass safe at to get in that bitch you need a glass key!
8079,8744,8744,"Hurry up nigga this the last key, they dont know where the fiberglass safe at, to get in that bitch you need a glass key!"
8080,8745,8745,Hustling aint for everybody either .. Jus like certain niccas can't hoop or play football certain niccas can't hustle
8081,8746,8746,Hypocritical little bitch
8082,8747,8747,I CONFESS #DegenerateArtist and #RebelScience IS THE #WALRUS who sneaks pussy in the night I AM #Artist paints your wife with #BASTARDS
8083,8748,8748,I DONT FUCK WIT YOUUUUUUUU! you lil stupid ASS bitch!
8084,8749,8749,I Fucken can't stand little cunts that write a damn Essay on how the feel about something on Facebook. #gross
8085,8750,8750,I I haven't watched a single episode of #LHHNY however I'm watching the reunion. This coon shit. I mean the levels of ratcheticity
8086,8751,8751,I LISTEN TO BASED GOD ONE TIME NOW IM BASED. No bitch stfu. Your like 13 stay outa the based game.
8087,8752,8752,"I LOVE my 10  5 but most days they remind me why birth control is important later in life.

I miss my ""baby bird""! Come home, 18!
Betty "
8088,8753,8753,"I Was Down for A Minute , them bitches left a Nigga 
Them hoes forgot about me , like they neva met a nigga"
8089,8754,8754,I absolutely love my Shanti regardless what we go through that's my bitch
8090,8755,8755,I actually get on with Erin and think she's really nice bit you're so two faced and bitch about her all the time... #nasty
8091,8756,8756,I actually just hate the bitches on here
8092,8757,8757,I adopted these bitches
8093,8758,8758,I ain't Finna sleep bitch it's 8 o'clock when you finish noddin meet me at the top
8094,8759,8759,I ain't Neva care what ah bitch had to say bout me
8095,8760,8760,I ain't a killer but don't push me. Revenge is like the sweetest joy next to getting pussy
8096,8762,8762,I ain't been to the fair since I was like 8 and I haven't wanted to go since then either for some reason. Too many niggers for me
8097,8763,8763,I ain't bout to listen to this nigga rap about eating pussy
8098,8764,8764,I ain't buying no pussy I got too many followers for that
8099,8765,8765,I ain't cuffing no bitch that's out here posting sex gif's but maybe I'm just different
8100,8766,8766,I ain't cutting my hair for u hoes at hc
8101,8767,8767,I ain't don't turnin up bitch
8102,8768,8768,I ain't even know white girls had good pussy like dat eitha lbvs they #WINNIN too
8103,8769,8769,I ain't fenna be locked up 23 hours a day beating my dick for a guilty MF who out here fucking free world pussy.
8104,8770,8770,"I ain't going to movies, hoe we straight sexing."
8105,8771,8771,I ain't got no hoes
8106,8772,8772,"I ain't got no pussy or weed, I'm on that bitch suck my dick diet"
8107,8773,8773,"I ain't got no type, bad bitches is the only thing I like."
8108,8774,8774,I ain't got time for a hoe tell her hop in the whip  shut the Cadillac doe
8109,8775,8775,"I ain't no bitch no more, i got my license. :D"
8110,8776,8776,I ain't really trippin about the money yo that shit constantly comes like a bitch pussy
8111,8777,8777,I ain't stressin you hoes. Know dat 
8112,8778,8778,"I ain't talking onna phone, butch we straight TEXTING. Ion wanna go to the movies bitch we SEXIN "
8113,8779,8779,"I ain't trying to fuck, bitch. I just want wings."
8114,8780,8780,I aint mad at you bitches thats what hoes do
8115,8781,8781,"I aint mad at you, thats what hoes do"
8116,8782,8782,I aint never had a prob with no other bitch over a nigga if thts yo nigga cool im older enough too go find me another 
8117,8783,8783,"I aint no killa but dont push me, revenge is the sweetest joy next to gettin pussy"
8118,8784,8784,"I aint saying you a bitch, But you be acting like a female, dog."
8119,8785,8785,I almost beat that bitch up.
8120,8786,8786,I almost blacked out.... Little cunt was disrespecting my turtle.... And we don't disrespect Gorilla.
8121,8787,8787,I almost ran this fine red bitch over.
8122,8788,8788,I almost was nice once.. Then I realized people need to toughen up and stop being such emotional bitches
8123,8789,8789,I already done been exposed on Facebook by some hoe
8124,8790,8790,I already know I'm about to buy so many bitches drinks tonight that I'll never fuck but life's all about hits and misses. Gotta take chances
8125,8791,8791,I already know Wilson gone hoe later on let me gone get my ammo
8126,8792,8792,I already know you trash if being tatted is on the list of things you want in a nigga..
8127,8793,8793,I also had a dream that I went to the FOB show and FOB was rude to me and Daniel was getting badly hit on by some creep
8128,8794,8794,I always felt funny about a chick calling me daddy.It sound sexy and all but bitch you need to go and find your dad...
8129,8795,8795,I always listen to ghetto ass rap when I get ready for football games.
8130,8796,8796,I always look like such a bitch
8131,8797,8797,I always love when Dennis and I vent about bitches 
8132,8798,8798,I always wanted a bull dog them hoes clean fuck a pit
8133,8799,8799,I am extremely sad to have to admit that some of the best 21st century Arabic rhymes have been written by Jihadis
8134,8801,8801,I am hungrier den a bitch
8135,8802,8802,I am legend in this bitch
8136,8803,8803,I am not your side bitch no more.
8137,8804,8804,I am out! I can't listen to Joe bitch about things he did himself and tell half truths. #msnbc your viewers deserve better #morningjoe
8138,8805,8805,I am so damn done dealing with hoes with kids. Puerto Rican dominican I don't care.
8139,8806,8806,I am such a daddy's girl it's crazy I will drop a bitch in a second over my dad bro.
8140,8807,8807,I am such a little bitch today
8141,8808,8808,I am such a pussy
8142,8809,8809,I am the real vampire nigger.
8143,8810,8810,I am what u said I am but am ain't no bitch
8144,8812,8812,"I asked my two best friends to describe me in three words, I get back ""boss ass bitch"" and ""short, feisty, and Mexican."" I love my friends."
8145,8813,8813,I b so quick to dub a bitch it's sad 
8146,8814,8814,I b tryna remind these bitches ... I knew u b4 dis social network fame
8147,8815,8815,I based niggas on how they bitch look 
8148,8816,8816,I be chillin wit the bitches cuz a lotta niccas fake
8149,8817,8817,I be damn if i go ova dea n get my ass blown up i kno wat it look like bitch i play Call Of Duty frequently
8150,8818,8818,"I be drippin in so much damn sauce, got bitches ready to lick it off "
8151,8819,8819,I be joked out at half the broads on here that brag about how good they pussy/head game is...
8152,8820,8820,I be like nigga you's a real mark ass bitch for that lol
8153,8822,8822,I be lonely I have no hoes 
8154,8823,8823,I be lying in got theses bitches like u on my fuckin mind... but I be really focus just on this money!!
8155,8824,8824,I be out that bitch with the quickness
8156,8825,8825,I be ready to tell a bitch shut da fuck up lol
8157,8826,8826,"I be sayin I'm done drinkin everyday but then one of my friends hit me up like ""I gotta case"" and only faggots turn down free beer"
8158,8827,8827,"I be seein you bitches in the whip wit your boyfriend but he be lookin like your dad so I be eye ballin, then here comes ole salty ass bf"
8159,8828,8828,I be stalking hoes :)
8160,8829,8829,I be teaching bitches how to clear the bong mon
8161,8830,8830,I be telling Mcgirt music ain't enough.You gotta have a non music related agenda.Them crackers want to sell something with your face.
8162,8831,8831,"I be try a log on to IG an like pics, but bitches dont be posting no pics...."
8163,8832,8832,I be using these fufu bitches 
8164,8833,8833,"I be waiting for a bitch to sneak diss , I'm Anthony IDC "
8165,8834,8834,I be waking niccas up lol
8166,8835,8835,I be waking up on some new shit like fuck that bitch shit
8167,8836,8836,I beat that pussy up up up up
8168,8837,8837,I beat the pussy up- yg
8169,8838,8838,I become more of a bitch day by day
8170,8839,8839,I been getting bitches my whole life I been getting money my whole life 
8171,8840,8840,I been getting money I ain't worried bout a hoe
8172,8841,8841,I been getting money I ain't worried bout a hoe 
8173,8842,8842,"I been getting money, I ain't worried about a hoe "
8174,8843,8843,I been goin thru some shit from my niggas to my bitch they lookin like they wanna switch
8175,8844,8844,I been in Atlanta 15 mins nd got 2 bad hoes numbers
8176,8845,8845,I been in this hospital since 6 I'm just tryna stay awake for 2more hrs then I can sip this D'usse and party with the rest of the coons
8177,8846,8846,"I been slackin on the ice game i needa cop a watch , so i can fuck me a instagram hoe  press Block"
8178,8847,8847,I been thugging theses hoes since pre-school 
8179,8848,8848,"I been way to consistent on niggas , I'm have to drop some trash to get appreciated"
8180,8849,8849,"I been with the same STUD for a year....That bitch, her attitude nasty."
8181,8850,8850,I beg to differ on that lip bittin shit. Dis bitch bit my lip nd tried to suck my blood. Aint shit sexy about that
8182,8851,8851,I bent yo bitch over that's why you mad these niggas broke that's why I laugh
8183,8852,8852,I bet he rey go crazy ona bitch jack llab
8184,8853,8853,I bet if we took a twitter cencus it'd be at least 35% basic ass bitches
8185,8854,8854,"I bet that nigga Troy got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric"
8186,8855,8855,I bet these bitches trying to set me up 
8187,8856,8856,I bet u John Elway gets way more pussy than John Dorsey.
8188,8857,8857,I bet we are gonna see 3 game loan player reviews too just because people are that much of a cunt
8189,8858,8858,I bet you think you a no-chill savage huh. Fucking faggot Nancy 
8190,8859,8859,I bitch a lot but it's coo
8191,8860,8860,I bitch can tell that I'm addicted to pussy she lookin pass it
8192,8861,8861,I bought a 357 and went back to the neighborhood and busted that bitch!
8193,8862,8862,I bought him a Sumblime shirt for his birthday too  I kinda wanna be a cunt and ask for it back lol #IndianGiver
8194,8863,8863,i need to buy crackers and shit
8195,8864,8864,"I broke baby outta his thug stage n turned him into a pussy  , it was hard but I did it  now he show more feelings than a lit bit"
8196,8865,8865,I called at least 20 times to make my hair appointment and these bitches don't pick -.- guess I have to stop in to make an appointment #Grrr
8197,8866,8866,I called. In to work n bitch said they might not want me to go back
8198,8867,8867,I can be a bitch and I'm fine with that
8199,8868,8868,I can be very vengeful. Don't be a cunt.
8200,8869,8869,I can fuck yo bitch and you can't
8201,8870,8870,I can guarantee that 9 out of 10 of y'all's bitches follow me.
8202,8871,8871,"I can jig, but I can't jig jig.  like that new jigging got so much in it that you could do, you really gotta be in shape for it."
8203,8872,8872,I can just set that hoe on fire 
8204,8873,8873,I can make a bitch famous
8205,8874,8874,I can make a dike say she leavin that lady.. I can make a lady say she leavin that pussy ass nigga that gave her that baby
8206,8875,8875,I can neva count my stash cause I always lose count. I can neva keep no bitch cuz I put them hoes out
8207,8876,8876,I can not  will not fuck with theses dawg ass hoes no more ...
8208,8877,8877,I can see ya hoes  all of em nothin'.
8209,8878,8878,I can taste loud n pussy on my tongue 
8210,8879,8879,I can tell when certain and specific people are posting on a group/corporate fb/twitter page by the consistent retarded hashtags #makeshitup
